goodreads_book_id,tag_id,count
82970,2104,10
82970,11497,10
82970,25152,10
82970,22352,10
82970,20781,10
82970,27556,10
82970,12940,10
82970,11978,10
85622,30574,24790
85622,31155,532
85622,8717,384
85622,21689,240
85622,19733,178
85622,21773,94
85622,11557,79
85622,19742,63
85622,4605,37
85622,4949,31
85622,31186,29
85622,1691,26
85622,4615,23
85622,32686,20
85622,32077,19
85622,5207,18
85622,3611,16
85622,19738,15
85622,22743,14
85622,31176,12
85622,1642,11
85622,17213,10
85622,31162,10
85622,3216,10
85622,18045,9
85622,15626,9
85622,30843,9
85622,31156,9
85622,19860,9
85622,22753,8
85622,30755,8
85622,31175,8
85622,20774,7
85622,27535,7
85622,30521,7
85622,32586,7
85622,28384,7
85622,1416,7
85622,31190,7
85622,4600,7
85622,11743,6
85622,31191,6
85622,11665,6
85622,4594,6
85622,22733,6
85622,8683,6
85622,15505,6
85622,25152,5
85622,8055,5
85622,24997,5
85622,19524,5
85622,31192,5
85622,30756,5
85622,22330,5
85622,5481,5
85622,9477,5
85622,5051,5
85622,31173,5
85622,31264,5
85622,5197,5
85622,15169,4
85622,22689,4
85622,25151,4
85622,21384,4
85622,11643,4
85622,27095,4
85622,21739,4
85622,20731,4
85622,19737,4
85622,4596,4
85622,4568,4
85622,4985,4
85622,22376,4
85622,1669,4
85622,11644,4
85622,2928,4
85622,31265,4
85622,31174,4
85622,21440,4
85622,31159,4
85622,14064,3
85622,31184,3
85622,31188,3
85622,1709,3
85622,3596,3
85622,4611,3
85622,4959,3
85622,32099,3
85622,12869,3
85622,831,3
85622,20622,3
85622,28839,3
85622,19749,3
85622,28335,3
85622,19734,3
85622,829,3
85622,750,3
85622,2912,3
85622,31182,3
85622,13810,3
86525,30574,3556
86525,8717,496
86525,4605,367
86525,14552,351
86525,23931,172
86525,21689,146
86525,11557,95
86525,24246,74
86525,2305,70
86525,21773,68
86525,4594,44
86525,23909,26
86525,4615,24
86525,22743,21
86525,31647,21
86525,24609,21
86525,31653,18
86525,24239,18
86525,14445,16
86525,21152,15
86525,3358,14
86525,4561,13
86525,3371,12
86525,18045,11
86525,23915,11
86525,27199,10
86525,17213,10
86525,30521,10
86525,29584,10
86525,17743,10
86525,5207,9
86525,2277,9
86525,30756,9
86525,4634,9
86525,2322,9
86525,22753,8
86525,14467,8
86525,4611,8
86525,14572,8
86525,24240,8
86525,23910,8
86525,9221,7
86525,20849,7
86525,31656,7
86525,2271,7
86525,24238,7
86525,31414,7
86525,31416,7
86525,23923,7
86525,3389,6
86525,3392,6
86525,6122,6
86525,17780,6
86525,14612,6
86525,11590,5
86525,2104,5
86525,10197,5
86525,32586,5
86525,923,5
86525,14562,5
86525,16651,5
86525,13458,5
86525,2320,5
86525,6298,5
86525,18778,5
86525,7982,5
86525,7457,4
86525,5444,4
86525,2335,4
86525,3379,4
86525,30755,4
86525,21739,4
86525,22330,4
86525,24807,4
86525,19738,4
86525,14557,4
86525,31528,4
86525,14622,4
86525,24244,4
86525,24241,4
86525,24236,4
86525,14452,4
86525,24624,4
86525,24639,4
86525,23934,4
86525,24611,4
86525,10210,3
86525,25506,3
86525,24526,3
86525,4600,3
86525,4596,3
86525,22618,3
86525,32080,3
86525,22320,3
86525,30613,3
86525,26412,3
86525,24107,3
86525,14598,3
86525,18272,3
86525,24610,3
88061,30574,14166
88061,4605,1077
88061,23931,531
88061,19742,334
88061,4594,232
88061,14552,211
88061,8717,199
88061,22743,164
88061,4615,164
88061,5207,155
88061,4949,147
88061,1753,130
88061,24807,110
88061,23909,94
88061,1746,93
88061,3392,91
88061,3389,84
88061,21689,75
88061,3371,64
88061,18045,63
88061,19738,63
88061,24246,61
88061,9221,59
88061,3898,57
88061,2277,55
88061,19733,51
88061,4611,50
88061,30521,47
88061,4561,47
88061,21773,45
88061,22147,44
88061,3608,42
88061,3379,41
88061,17213,40
88061,1416,39
88061,3596,39
88061,5051,39
88061,2305,38
88061,4587,36
88061,2271,35
88061,4634,34
88061,11221,32
88061,19735,31
88061,14764,30
88061,31656,30
88061,22689,29
88061,19737,29
88061,6732,29
88061,14467,28
88061,3377,28
88061,3616,28
88061,20849,26
88061,8055,26
88061,19749,26
88061,17027,26
88061,31505,25
88061,20774,24
88061,10644,24
88061,25145,24
88061,10197,23
88061,4568,23
88061,15169,21
88061,7852,21
88061,923,21
88061,30755,21
88061,4985,21
88061,11590,20
88061,3614,20
88061,9484,19
88061,4600,19
88061,32586,18
88061,3358,18
88061,28025,18
88061,23256,18
88061,4607,18
88061,11557,17
88061,3611,17
88061,31653,17
88061,26735,16
88061,22330,16
88061,5481,16
88061,8346,16
88061,21374,16
88061,1750,16
88061,19734,16
88061,3897,16
88061,15626,15
88061,11978,15
88061,4959,15
88061,1668,15
88061,18282,15
88061,3594,15
88061,14106,15
88061,9477,14
88061,21685,14
88061,829,14
88061,27535,13
88061,29316,13
88061,24840,13
88061,21869,13
89284,30574,7120
89284,8717,305
89284,15048,199
89284,21689,139
89284,4605,64
89284,7725,53
89284,21773,47
89284,19733,40
89284,11557,39
89284,3611,36
89284,15067,32
89284,5207,30
89284,22743,30
89284,11743,29
89284,17213,25
89284,12680,25
89284,27368,23
89284,15060,22
89284,12388,22
89284,9933,20
89284,22206,20
89284,2497,20
89284,12940,19
89284,19742,19
89284,4409,19
89284,19488,19
89284,1957,19
89284,26636,18
89284,31301,18
89284,2277,17
89284,28885,17
89284,2450,16
89284,31302,15
89284,10210,14
89284,1642,13
89284,30521,11
89284,9221,10
89284,18045,10
89284,10197,10
89284,4594,10
89284,6122,9
89284,22753,7
89284,25148,7
89284,27669,7
89284,10891,7
89284,21815,7
89284,13794,7
89284,3392,6
89284,25149,6
89284,10094,6
89284,24993,6
89284,4615,6
89284,9484,6
89284,28009,6
89284,12504,6
89284,20774,5
89284,5090,5
89284,22689,5
89284,17217,5
89284,1416,5
89284,21274,5
89284,24992,5
89284,14408,5
89284,30997,5
89284,27199,4
89284,15169,4
89284,3377,4
89284,24526,4
89284,4600,4
89284,26816,4
89284,1010,4
89284,8344,4
89284,27387,4
89284,8738,4
89284,31099,4
89284,15016,4
89284,21713,4
89284,20849,3
89284,5444,3
89284,14064,3
89284,25147,3
89284,10093,3
89284,25822,3
89284,3596,3
89284,21766,3
89284,31557,3
89284,23349,3
89284,22816,3
89284,15392,3
89284,12663,3
89284,20811,3
89284,659,3
89284,2872,3
89284,28948,3
89284,27535,2
89284,27556,2
89284,14764,2
89284,5361,2
89284,14097,2
89284,18551,2
89375,30574,9271
89375,8717,849
89375,21689,342
89375,25647,137
89375,21773,108
89375,28341,99
89375,7077,85
89375,5207,84
89375,19733,84
89375,4605,83
89375,11557,77
89375,28384,66
89375,7203,66
89375,3611,56
89375,11166,48
89375,22743,47
89375,14196,44
89375,7154,44
89375,19742,38
89375,9221,36
89375,4949,35
89375,17213,27
89375,7094,27
89375,1642,23
89375,15626,23
89375,7156,23
89375,4615,21
89375,20774,20
89375,18045,20
89375,9147,20
89375,22753,18
89375,7145,18
89375,7135,16
89375,11978,14
89375,15169,13
89375,31264,13
89375,21241,13
89375,11743,12
89375,10197,12
89375,9484,12
89375,4594,12
89375,4600,12
89375,25685,12
89375,3392,11
89375,25147,11
89375,15624,11
89375,13310,11
89375,9712,11
89375,5481,10
89375,13703,10
89375,11171,10
89375,17217,9
89375,19738,9
89375,1669,9
89375,21234,9
89375,21242,9
89375,20849,8
89375,3379,8
89375,25146,8
89375,30241,8
89375,15642,8
89375,22689,7
89375,3371,7
89375,10210,7
89375,24993,7
89375,5180,7
89375,3616,7
89375,22733,7
89375,1668,7
89375,7143,7
89375,28356,7
89375,1255,7
89375,22545,6
89375,14064,6
89375,14764,6
89375,32586,6
89375,11221,6
89375,27095,6
89375,18130,6
89375,4587,6
89375,4568,6
89375,22944,6
89375,21815,6
89375,5332,6
89375,25145,6
89375,10842,6
89375,31265,6
89375,27535,5
89375,5444,5
89375,25148,5
89375,20731,5
89375,4561,5
89375,9477,5
89375,6122,5
89375,25630,5
89375,7116,5
89375,7134,5
89375,19634,5
89375,7164,5
89375,1785,5
91760,30574,67676
91760,8717,382
91760,2938,372
91760,21689,171
91760,4605,103
91760,11557,81
91760,19733,73
91760,21773,72
91760,30521,48
91760,19742,46
91760,3027,27
91760,4594,26
91760,19860,26
91760,2982,24
91760,5207,23
91760,32586,21
91760,11665,21
91760,32686,20
91760,9432,20
91760,3611,19
91760,17639,18
91760,4615,13
91760,22743,11
91760,3166,11
91760,3169,11
91760,14552,10
91760,30755,10
91760,18045,9
91760,14467,9
91760,4634,9
91760,9429,9
91760,11590,8
91760,23831,8
91760,4561,8
91760,20774,7
91760,19738,7
91760,3179,7
91760,3120,7
91760,16656,7
91760,12583,7
91760,30756,6
91760,11673,6
91760,3596,6
91760,19735,6
91760,32099,6
91760,19749,6
91760,19855,6
91760,2961,6
91760,12582,6
91760,22753,5
91760,22545,5
91760,1642,5
91760,923,5
91760,31133,5
91760,30551,5
91760,4600,5
91760,3608,5
91760,6022,5
91760,4607,5
91760,19744,5
91760,3084,5
91760,7457,4
91760,8055,4
91760,25167,4
91760,21739,4
91760,19737,4
91760,21766,4
91760,4587,4
91760,4637,4
91760,32080,4
91760,7654,4
91760,32088,4
91760,5393,4
91760,3198,4
91760,11644,4
91760,18011,4
91760,9538,4
91760,32688,4
91760,2955,4
91760,19734,4
91760,4579,4
91760,17663,4
91760,3181,4
91760,7933,4
91760,15169,3
91760,27556,3
91760,31155,3
91760,21274,3
91760,32095,3
91760,3616,3
91760,4596,3
91760,25239,3
91760,22733,3
91760,18001,3
91760,17477,3
91760,2977,3
91760,3076,3
91760,25450,3
91760,10862,3
91760,3014,3
91767,30574,466
91767,8717,456
91767,4605,337
91767,21689,194
91767,4594,93
91767,21773,80
91767,11557,69
91767,14552,54
91767,4615,38
91767,3027,30
91767,19860,28
91767,30521,27
91767,11665,21
91767,5207,18
91767,4561,17
91767,22743,15
91767,19733,14
91767,14467,13
91767,32686,13
91767,17639,13
91767,2982,13
91767,19738,11
91767,4600,11
91767,4587,11
91767,19742,10
91767,4568,10
91767,4607,10
91767,4580,10
91767,3166,10
91767,18045,9
91767,4634,9
91767,20570,8
91767,3169,8
91767,22753,7
91767,32586,7
91767,3614,7
91767,19737,7
91767,12583,7
91767,9221,6
91767,10197,6
91767,923,6
91767,32099,6
91767,12582,6
91767,20774,5
91767,7457,5
91767,26138,5
91767,30755,5
91767,3611,5
91767,3596,5
91767,20547,5
91767,18011,5
91767,2950,5
91767,4579,5
91767,20849,4
91767,18640,4
91767,14764,4
91767,2938,4
91767,30756,4
91767,21739,4
91767,11978,4
91767,23256,4
91767,18001,4
91767,19744,4
91767,3084,4
91767,2977,4
91767,4578,4
91767,23049,4
91767,11590,3
91767,22689,3
91767,1642,3
91767,15626,3
91767,28881,3
91767,18051,3
91767,1416,3
91767,22330,3
91767,4611,3
91767,4637,3
91767,5393,3
91767,21685,3
91767,9538,3
91767,28839,3
91767,19749,3
91767,17653,3
91767,8491,3
91767,9650,3
91767,31954,3
91767,3179,3
91767,3076,3
91767,27387,3
91767,3120,3
91767,14441,3
91767,1149,3
91767,19855,3
91767,5132,3
91767,3598,3
91767,3590,3
91767,3595,3
91767,4608,3
91767,4603,2
91767,30835,2
92057,30574,33656
92057,4605,1520
92057,11557,1062
92057,14552,958
92057,21773,731
92057,8717,706
92057,19733,423
92057,3611,418
92057,7457,352
92057,4594,336
92057,23931,306
92057,1753,272
92057,21689,229
92057,24807,216
92057,4615,193
92057,19742,174
92057,5207,146
92057,30521,119
92057,2305,95
92057,14467,87
92057,7341,86
92057,28025,83
92057,15858,78
92057,4611,75
92057,23909,73
92057,4561,73
92057,25647,70
92057,2277,69
92057,19738,68
92057,7404,65
92057,3608,63
92057,26735,61
92057,18045,57
92057,11590,56
92057,4587,55
92057,3596,53
92057,1761,51
92057,3616,50
92057,923,48
92057,4600,48
92057,4708,47
92057,1762,46
92057,22753,43
92057,18367,43
92057,24840,43
92057,23471,42
92057,20849,39
92057,4634,39
92057,3614,38
92057,30755,37
92057,9221,36
92057,31656,36
92057,4949,35
92057,30756,35
92057,33853,35
92057,2271,34
92057,32586,34
92057,19735,34
92057,11497,33
92057,17213,33
92057,1642,33
92057,4568,33
92057,4680,30
92057,2104,29
92057,25114,29
92057,14370,29
92057,8656,29
92057,450,29
92057,20774,28
92057,1765,27
92057,19737,27
92057,28052,27
92057,22743,26
92057,206,26
92057,10644,25
92057,26740,25
92057,4737,25
92057,4607,25
92057,3885,25
92057,18988,25
92057,11505,24
92057,23256,24
92057,1759,24
92057,5090,23
92057,21739,23
92057,23802,23
92057,31647,23
92057,19749,23
92057,2224,23
92057,24814,22
92057,11743,21
92057,22689,21
92057,25506,21
92057,4596,21
92057,7668,21
92057,21685,21
92057,2312,20
92057,4718,20
92057,4617,20
92057,199,20
93426,30574,56019
93426,14552,1613
93426,8717,1111
93426,21689,715
93426,4605,354
93426,21773,255
93426,11557,124
93426,3216,117
93426,14467,82
93426,32796,79
93426,3358,74
93426,22743,63
93426,4594,61
93426,3389,60
93426,32130,58
93426,7009,56
93426,3392,52
93426,20388,38
93426,3371,37
93426,30521,36
93426,23931,33
93426,4615,29
93426,3230,29
93426,5207,25
93426,6521,25
93426,20047,23
93426,18045,22
93426,30755,22
93426,9221,20
93426,17213,20
93426,4561,19
93426,30693,19
93426,19672,19
93426,20389,19
93426,3377,18
93426,4949,18
93426,19666,18
93426,21739,17
93426,20054,17
93426,19961,17
93426,32586,16
93426,3379,16
93426,21712,15
93426,14572,15
93426,10197,14
93426,14622,14
93426,14631,14
93426,10210,13
93426,21685,13
93426,12981,13
93426,22753,12
93426,2705,12
93426,2435,12
93426,19949,12
93426,20849,11
93426,1416,11
93426,4611,11
93426,1642,10
93426,30756,10
93426,14520,10
93426,19958,10
93426,14487,9
93426,19524,9
93426,21788,9
93426,26371,9
93426,317,9
93426,26735,8
93426,25506,8
93426,32785,8
93426,31505,8
93426,17780,8
93426,14585,8
93426,5090,7
93426,941,7
93426,10932,7
93426,5951,7
93426,9484,7
93426,19738,7
93426,14601,7
93426,12950,7
93426,25761,7
93426,21501,7
93426,14593,7
93426,14570,7
93426,20774,6
93426,31155,6
93426,4600,6
93426,4568,6
93426,31557,6
93426,17384,6
93426,28800,6
93426,23157,6
93426,10937,6
93426,8683,6
93426,3218,6
93426,9650,6
93426,14612,6
93426,14456,6
93426,12980,6
93426,21510,6
95420,30574,3909
95420,21689,185
95420,8717,136
95420,19733,135
95420,4605,83
95420,14552,77
95420,11557,76
95420,3611,68
95420,4594,48
95420,4615,39
95420,16651,33
95420,23931,30
95420,22743,27
95420,21773,24
95420,24609,22
95420,32686,18
95420,19742,15
95420,4561,14
95420,4985,14
95420,19738,13
95420,5207,12
95420,4949,12
95420,9221,11
95420,18045,11
95420,2305,11
95420,4611,11
95420,4600,10
95420,5051,10
95420,24624,10
95420,5951,9
95420,1416,9
95420,3608,9
95420,22689,8
95420,11665,8
95420,4568,8
95420,22753,7
95420,20774,7
95420,23909,7
95420,19735,7
95420,32230,7
95420,2104,6
95420,3389,6
95420,30756,6
95420,31505,6
95420,9484,6
95420,1668,6
95420,15169,5
95420,3616,5
95420,4634,5
95420,4587,5
95420,4959,5
95420,23349,5
95420,194,5
95420,1084,5
95420,3371,4
95420,30521,4
95420,5444,4
95420,14064,4
95420,2277,4
95420,2271,4
95420,1642,4
95420,11643,4
95420,25506,4
95420,3596,4
95420,3614,4
95420,9477,4
95420,1669,4
95420,4607,4
95420,19623,4
95420,32206,4
95420,4986,4
95420,24960,3
95420,20849,3
95420,27535,3
95420,14764,3
95420,26251,3
95420,26246,3
95420,26247,3
95420,14467,3
95420,923,3
95420,30755,3
95420,21739,3
95420,22330,3
95420,22344,3
95420,4596,3
95420,32099,3
95420,28740,3
95420,17780,3
95420,31528,3
95420,4617,3
95420,28839,3
95420,32865,3
95420,32208,3
95420,17721,3
95420,24632,3
95420,24642,3
95420,1088,3
95420,1089,3
95420,24611,3
95420,2252,3
96642,30574,2813
96642,8717,183
96642,26816,111
96642,21689,94
96642,11557,78
96642,19733,73
96642,4605,56
96642,19742,54
96642,21773,53
96642,4949,45
96642,22743,40
96642,28235,40
96642,5207,33
96642,33114,29
96642,9221,27
96642,14552,26
96642,4594,26
96642,7852,25
96642,14467,25
96642,14487,23
96642,11743,19
96642,26740,19
96642,32351,19
96642,7457,18
96642,1642,16
96642,3611,16
96642,25114,15
96642,20849,14
96642,17213,14
96642,20774,13
96642,22753,12
96642,3392,12
96642,26735,12
96642,19738,11
96642,4611,11
96642,22034,10
96642,18045,10
96642,923,10
96642,27199,9
96642,3371,9
96642,27535,9
96642,12600,9
96642,2277,9
96642,11221,9
96642,12315,9
96642,4615,9
96642,4587,9
96642,5051,9
96642,20570,9
96642,1725,9
96642,26095,9
96642,32989,8
96642,3389,8
96642,14764,8
96642,14370,8
96642,3596,8
96642,2786,8
96642,3659,8
96642,5016,8
96642,2104,7
96642,11497,7
96642,25152,7
96642,26754,7
96642,3616,7
96642,4600,7
96642,11243,7
96642,20547,7
96642,21128,7
96642,14777,7
96642,24960,6
96642,1691,6
96642,15169,6
96642,11505,6
96642,32586,6
96642,10210,6
96642,15626,6
96642,25191,6
96642,30755,6
96642,4561,6
96642,5036,6
96642,25765,5
96642,5090,5
96642,25151,5
96642,10197,5
96642,5444,5
96642,25011,5
96642,2271,5
96642,1659,5
96642,11978,5
96642,26752,5
96642,4596,5
96642,4568,5
96642,22944,5
96642,28964,5
96642,4968,5
96642,831,5
96642,10304,5
96642,15392,5
96642,5404,5
96642,4514,5
96647,30574,12033
96647,8717,483
96647,21689,430
96647,11557,413
96647,20673,411
96647,4605,370
96647,4594,141
96647,19733,140
96647,3611,105
96647,21773,99
96647,5207,80
96647,22743,78
96647,19742,61
96647,4561,44
96647,22753,38
96647,4615,33
96647,30521,28
96647,11590,26
96647,3596,26
96647,3608,25
96647,4634,24
96647,4611,21
96647,1599,21
96647,9959,20
96647,19738,19
96647,17213,18
96647,9221,17
96647,4568,15
96647,15169,14
96647,18045,13
96647,2277,13
96647,1642,12
96647,4587,12
96647,19749,12
96647,26084,12
96647,20774,11
96647,5090,10
96647,22689,10
96647,32586,10
96647,4596,10
96647,4597,10
96647,20693,10
96647,3389,9
96647,4949,9
96647,4600,9
96647,5481,9
96647,10693,9
96647,9954,9
96647,24960,8
96647,11497,8
96647,941,8
96647,3358,8
96647,1416,8
96647,9638,8
96647,11505,7
96647,20849,7
96647,8055,7
96647,5444,7
96647,31505,7
96647,6487,7
96647,3594,7
96647,20679,7
96647,3392,6
96647,25152,6
96647,22352,6
96647,14064,6
96647,19524,6
96647,30755,6
96647,11978,6
96647,3614,6
96647,23970,6
96647,31265,6
96647,26067,6
96647,20678,6
96647,20677,6
96647,10644,5
96647,3371,5
96647,25151,5
96647,10197,5
96647,20797,5
96647,9484,5
96647,20731,5
96647,19737,5
96647,9477,5
96647,32099,5
96647,4580,5
96647,19744,5
96647,20681,5
96647,26083,5
96647,2698,5
96647,1128,4
96647,22545,4
96647,24999,4
96647,19751,4
96647,14752,4
96647,22733,4
96647,4607,4
96647,4565,4
96647,3615,4
96647,25423,4
100322,30574,11114
100322,8717,339
100322,21689,212
100322,4605,137
100322,21773,135
100322,19733,111
100322,11665,108
100322,11557,94
100322,14552,90
100322,24807,83
100322,23931,57
100322,1753,52
100322,3611,51
100322,19742,49
100322,4594,42
100322,28025,34
100322,4615,28
100322,30521,21
100322,22743,18
100322,5207,16
100322,24840,15
100322,4737,15
100322,4715,15
100322,3616,15
100322,30756,14
100322,23802,14
100322,32686,14
100322,11673,14
100322,30755,13
100322,4708,13
100322,1559,13
100322,23909,13
100322,19738,12
100322,4732,12
100322,1765,12
100322,4949,10
100322,3596,10
100322,24348,10
100322,7457,9
100322,4680,9
100322,4561,9
100322,4634,9
100322,32586,8
100322,17902,8
100322,1761,8
100322,20849,7
100322,24810,7
100322,11674,7
100322,2305,7
100322,3614,7
100322,11590,6
100322,18045,6
100322,2277,6
100322,14467,6
100322,23831,6
100322,21739,6
100322,32700,6
100322,4743,6
100322,19737,6
100322,24338,6
100322,4600,6
100322,4685,6
100322,21766,6
100322,25826,6
100322,4587,6
100322,28024,6
100322,32720,6
100322,22753,5
100322,17213,5
100322,25153,5
100322,15724,5
100322,4596,5
100322,4568,5
100322,3553,5
100322,4611,5
100322,12932,5
100322,4637,5
100322,3579,5
100322,24813,5
100322,4718,5
100322,3605,5
100322,23256,5
100322,19751,5
100322,24354,5
100322,3608,5
100322,19735,5
100322,25778,5
100322,10197,4
100322,31656,4
100322,19524,4
100322,30551,4
100322,893,4
100322,28607,4
100322,4721,4
100322,4566,4
100322,24812,4
100322,30751,4
100322,2716,4
100322,24349,4
100322,28052,4
103342,30574,3863
103342,8717,256
103342,21773,117
103342,21689,91
103342,19742,77
103342,11557,76
103342,22456,64
103342,33777,63
103342,33394,62
103342,19733,58
103342,22449,48
103342,30521,47
103342,22034,40
103342,3611,39
103342,4605,36
103342,22451,35
103342,33853,32
103342,22465,31
103342,19738,25
103342,2828,25
103342,5051,22
103342,33404,22
103342,22753,19
103342,20470,19
103342,11743,18
103342,11497,18
103342,4959,18
103342,4594,17
103342,29045,17
103342,4949,16
103342,5207,15
103342,32686,15
103342,2829,15
103342,19961,15
103342,33804,14
103342,33855,14
103342,22743,13
103342,15169,13
103342,33850,13
103342,33486,12
103342,4985,11
103342,11590,10
103342,20849,10
103342,4611,10
103342,15034,10
103342,33984,10
103342,9221,9
103342,20824,9
103342,14467,9
103342,4615,9
103342,4587,9
103342,1746,9
103342,24351,9
103342,32586,8
103342,14552,8
103342,30755,8
103342,23171,8
103342,34155,8
103342,8656,8
103342,28839,8
103342,21989,7
103342,19524,7
103342,19735,7
103342,19749,7
103342,22153,7
103342,9311,7
103342,605,7
103342,20774,6
103342,11505,6
103342,11574,6
103342,18367,6
103342,9886,6
103342,11221,6
103342,5180,6
103342,24348,6
103342,4600,6
103342,4568,6
103342,33825,6
103342,33910,6
103342,4617,6
103342,2928,6
103342,608,6
103342,22459,6
103342,33590,6
103342,33852,6
103342,27535,5
103342,1416,5
103342,19737,5
103342,32088,5
103342,15858,5
103342,22453,5
103342,2158,5
103342,19744,5
103342,18999,5
103342,33631,5
103342,31264,5
103342,19734,5
103342,19728,5
103342,15337,4
103342,33812,4
105687,30574,6073
105687,8717,214
105687,21689,177
105687,19733,153
105687,21773,90
105687,19742,85
105687,11557,78
105687,5500,55
105687,14552,33
105687,4605,33
105687,4949,30
105687,3611,16
105687,5207,15
105687,22743,14
105687,8517,14
105687,4615,14
105687,17213,13
105687,11221,13
105687,26735,13
105687,15808,12
105687,21406,11
105687,19738,9
105687,28052,9
105687,1642,8
105687,24099,8
105687,24807,7
105687,9221,6
105687,923,6
105687,3358,6
105687,12315,6
105687,4594,6
105687,19419,6
105687,10197,5
105687,31656,5
105687,14467,5
105687,1416,5
105687,28025,5
105687,4596,5
105687,31254,5
105687,18045,4
105687,7852,4
105687,30755,4
105687,23931,4
105687,5051,4
105687,22753,3
105687,3389,3
105687,11497,3
105687,3392,3
105687,22689,3
105687,11491,3
105687,27535,3
105687,25150,3
105687,8055,3
105687,2277,3
105687,9886,3
105687,26740,3
105687,4561,3
105687,4600,3
105687,4587,3
105687,4568,3
105687,4611,3
105687,11243,3
105687,32099,3
105687,31557,3
105687,7668,3
105687,461,3
105687,30339,3
105687,4617,3
105687,8344,3
105687,11219,3
105687,19734,3
105687,15809,3
105687,28038,3
105687,28227,3
105687,19730,3
105687,5080,3
105687,25152,2
105687,25151,2
105687,6838,2
105687,14764,2
105687,10210,2
105687,24996,2
105687,26754,2
105687,30756,2
105687,4637,2
105687,28525,2
105687,751,2
105687,20811,2
105687,4607,2
105687,27734,2
105687,31264,2
105687,366,2
105687,24837,2
105687,450,2
105687,19729,2
105687,31595,2
105687,20904,2
105687,15238,2
105687,24808,2
105687,1267,2
106590,30574,38694
106590,4605,521
106590,8717,506
106590,14552,440
106590,21689,193
106590,7343,96
106590,4594,94
106590,24246,92
106590,2305,81
106590,21773,74
106590,23931,57
106590,18217,49
106590,11557,37
106590,22743,29
106590,14467,29
106590,9221,27
106590,4615,22
106590,24239,22
106590,1482,22
106590,14572,21
106590,2284,21
106590,31647,19
106590,31653,16
106590,2322,16
106590,2277,15
106590,4561,15
106590,14445,15
106590,4611,14
106590,22753,13
106590,2271,13
106590,509,13
106590,32130,12
106590,23909,12
106590,5207,11
106590,32586,11
106590,4600,11
106590,18045,10
106590,17213,10
106590,3358,10
106590,31414,10
106590,3371,9
106590,4634,9
106590,24240,9
106590,31645,9
106590,30521,8
106590,31656,8
106590,19738,8
106590,24241,8
106590,30755,7
106590,17780,7
106590,24238,7
106590,7457,6
106590,10210,6
106590,23256,6
106590,31416,6
106590,7346,6
106590,20774,5
106590,15169,5
106590,30756,5
106590,21739,5
106590,3611,5
106590,30693,5
106590,14557,5
106590,31528,5
106590,24236,5
106590,7339,5
106590,4614,5
106590,30612,5
106590,1416,4
106590,25822,4
106590,31557,4
106590,21815,4
106590,14520,4
106590,14573,4
106590,14622,4
106590,30613,4
106590,24244,4
106590,21501,4
106590,16651,4
106590,14452,4
106590,24237,4
106590,3389,3
106590,27535,3
106590,14064,3
106590,14764,3
106590,2335,3
106590,26735,3
106590,3377,3
106590,21712,3
106590,20570,3
106590,14601,3
106590,4607,3
106590,4612,3
106590,21869,3
106590,14576,3
106590,3594,3
106590,9047,3
106590,4621,3
106590,12991,3
106590,7350,3
111220,30574,10303
111220,14552,800
111220,21689,415
111220,8717,281
111220,4605,216
111220,14467,83
111220,14487,80
111220,19666,75
111220,21773,74
111220,4594,74
111220,5207,54
111220,22743,54
111220,12452,52
111220,10641,48
111220,5768,47
111220,11557,41
111220,19672,37
111220,4615,32
111220,26305,32
111220,2063,30
111220,10655,27
111220,9221,26
111220,19958,25
111220,14520,21
111220,18045,19
111220,10376,19
111220,5751,18
111220,10932,18
111220,32686,18
111220,14593,17
111220,17213,16
111220,10937,15
111220,5747,15
111220,30521,14
111220,4587,14
111220,4611,14
111220,14601,13
111220,307,13
111220,11743,12
111220,22753,12
111220,14572,12
111220,23717,12
111220,10197,11
111220,10210,11
111220,12564,11
111220,1642,10
111220,19738,10
111220,4561,10
111220,21712,10
111220,26304,10
111220,14521,9
111220,21788,9
111220,30756,8
111220,1416,8
111220,11665,8
111220,14602,8
111220,14473,8
111220,14582,8
111220,14574,8
111220,15169,7
111220,20849,7
111220,32586,7
111220,19524,7
111220,19733,7
111220,12553,7
111220,3596,7
111220,32796,7
111220,14573,7
111220,21501,7
111220,19679,7
111220,923,6
111220,30755,6
111220,21739,6
111220,23931,6
111220,3611,6
111220,4600,6
111220,4596,6
111220,22944,6
111220,4617,6
111220,24727,6
111220,5783,6
111220,23716,6
111220,10644,5
111220,5090,5
111220,14064,5
111220,18054,5
111220,25149,5
111220,32130,5
111220,3614,5
111220,19737,5
111220,4568,5
111220,31557,5
111220,30693,5
111220,31430,5
111220,14544,5
111220,13615,5
111220,8609,5
111220,32710,5
111220,10374,5
111220,27556,4
111222,30574,30046
111222,14552,842
111222,4605,506
111222,8717,469
111222,21689,262
111222,21773,195
111222,4594,102
111222,14467,101
111222,14487,96
111222,31315,85
111222,10641,76
111222,11557,71
111222,22743,59
111222,5207,56
111222,5768,54
111222,31304,52
111222,10655,37
111222,4615,36
111222,2063,36
111222,3358,33
111222,26305,32
111222,350,30
111222,14520,27
111222,31308,27
111222,10937,27
111222,10448,27
111222,18045,26
111222,5751,22
111222,31312,21
111222,30521,20
111222,30146,20
111222,11743,18
111222,22753,18
111222,3389,18
111222,32686,18
111222,32586,17
111222,5747,17
111222,9221,16
111222,3392,16
111222,23931,16
111222,4561,16
